"sample_a","sample_b","spl_comb","species_a","species_b","sp_comb","Phylum_taxo_q0","Phylum_taxo_q1","Phylum_taxo_q2","Phylum_phylo_q0","Phylum_phylo_q1","Phylum_phylo_q2","Class_taxo_q0","Class_taxo_q1","Class_taxo_q2","Class_phylo_q0","Class_phylo_q1","Class_phylo_q2","Order_taxo_q0","Order_taxo_q1","Order_taxo_q2","Order_phylo_q0","Order_phylo_q1","Order_phylo_q2","Family_taxo_q0","Family_taxo_q1","Family_taxo_q2","Family_phylo_q0","Family_phylo_q1","Family_phylo_q2","Genus_taxo_q0","Genus_taxo_q1","Genus_taxo_q2","Genus_phylo_q0","Genus_phylo_q1","Genus_phylo_q2","OTU_taxo_q0","OTU_taxo_q1","OTU_taxo_q2","OTU_phylo_q0","OTU_phylo_q1","OTU_phylo_q2"
"F-F319-B","F-F311-B","F-F311-B__F-F319-B","Diplodus_annularis","Diplodus_vulgaris","Diplodus_annularis__Diplodus_vulgaris",0.333333333333333,0.0850169111253922,0.112021261072913,0.271032810661429,0.0706986520305086,0.069883721754745,0.2,0.226083516131449,0.31189844462975,0.172460714034015,0.151906622553324,0.132765471956201,0.354838709677419,0.334777612181453,0.385188584136678,0.276593505036054,0.199011360461947,0.138600823868179,0.487179487179487,0.458546914003673,0.515809981315432,0.34047461547274,0.270516424560192,0.201571363569283,0.666666666666667,0.714601298430357,0.836712709012382,0.43588246951048,0.284447931190584,0.119570932183822,0.80327868852459,0.886858221783099,0.935613770077102,0.553440417513919,0.297802432071927,0.0899936905794205
"F-F323-B","F-F311-B","F-F311-B__F-F323-B","Diplodus_vulgaris","Lithognathus_mormyrus","Diplodus_vulgaris__Lithognathus_mormyrus",0.25,0.0597385886280291,0.023364970411448,0.206706494106919,0.0473500575990826,0.0137232702005567,0.2,0.114954113518643,0.0774603517392953,0.166802421060633,0.0885639368314912,0.0413688239547259,0.375,0.189316862408872,0.111802226539649,0.273197424928532,0.120566183005774,0.0438484977925018,0.442622950819672,0.271745044250186,0.238933478431618,0.33927696233677,0.184149544269203,0.110767335733115,0.636363636363636,0.404488207885019,0.250001637752789,0.481473566636042,0.186811326512946,0.0522588705028328,0.661971830985915,0.642539911586621,0.684134954277559,0.550983856274481,0.20487269902288,0.0495511705456262
"F-F324-B","F-F311-B","F-F311-B__F-F324-B","Diplodus_vulgaris","Oblada_melanura","Diplodus_vulgaris__Oblada_melanura",0.333333333333333,0.133563093011947,0.16431011911333,0.257650870718891,0.112230197646749,0.116849973086741,0.25,0.454918812715719,0.632764715923247,0.22494589695031,0.322409449684653,0.325287185854471,0.538461538461539,0.668018814392542,0.880109541179957,0.397635820687861,0.399526126279856,0.349559830349529,0.483870967741935,0.762048264162732,0.95766358871029,0.396949945264231,0.505904986671118,0.526701240224598,0.695652173913043,0.822208449331506,0.96823989032225,0.505288817384676,0.453325290403561,0.356473997344794,0.788888888888889,0.866242506018775,0.988000420729986,0.589036375872873,0.454593708910035,0.348838213817099
"F-F325-B","F-F311-B","F-F311-B__F-F325-B","Diplodus_vulgaris","Pagellus_acarne","Diplodus_vulgaris__Pagellus_acarne",0.454545454545455,0.220567076361422,0.194819354517577,0.372428657955368,0.182928533891122,0.137974768005295,0.411764705882353,0.591579453491676,0.705671265913254,0.329437502271415,0.418903142727608,0.356334167076952,0.555555555555556,0.774019013454797,0.915931280270407,0.443303335126097,0.481812518232105,0.326825669586461,0.586206896551724,0.823338455735382,0.942053311858766,0.453851229210938,0.590386784865096,0.503005796007109,0.813953488372093,0.896572834064619,0.965616547210985,0.620524390227193,0.521688910102452,0.3234637243178,0.91304347826087,0.959856586488993,0.995505852632543,0.699450920742372,0.515802634079481,0.286842035926746
"F-F468-B","F-F311-B","F-F311-B__F-F468-B","Diplodus_vulgaris","Lithognathus_mormyrus","Diplodus_vulgaris__Lithognathus_mormyrus",0.333333333333333,0.110209562844203,0.136637156198362,0.257650870718892,0.0920213796678426,0.0872595713564484,0.428571428571429,0.353109192645817,0.46458639540678,0.341132286102076,0.245068210786408,0.20549544723711,0.5,0.426491879145452,0.496816750005094,0.392527689804007,0.272251840446231,0.191555489702225,0.586206896551724,0.5461222645986,0.697432381813373,0.442447399253163,0.369153479835182,0.357023561334617,0.720930232558139,0.599697825890872,0.725036587421789,0.540591105564995,0.334098336822359,0.216559948497096,0.814207650273224,0.854579002605826,0.882854535506975,0.627323404742467,0.358750126818881,0.212576855803604
"F-F475-B","F-F311-B","F-F311-B__F-F475-B","Diplodus_vulgaris","Pagellus_acarne","Diplodus_vulgaris__Pagellus_acarne",0.2,0.0454164021724188,0.0497641674382223,0.159039301797609,0.0374173350753069,0.0300551504446447,0.166666666666667,0.10853761969178,0.0714049382850632,0.118737020054154,0.0824220620522487,0.0380503766083984,0.351351351351351,0.137891318089932,0.0892273483707757,0.239184633910676,0.0963484849181651,0.0403650215561164,0.428571428571429,0.176265851488617,0.149630539775162,0.316539808647153,0.133541957296505,0.0863172066297337,0.607843137254902,0.33043723433455,0.242919330761164,0.432995364373951,0.153146769528835,0.0494787902386333,0.661795407098121,0.54635480549169,0.646206317925463,0.53596868770878,0.167001798924799,0.0437144627963022
"F-F476-B","F-F311-B","F-F311-B__F-F476-B","Diplodus_vulgaris","Pagellus_acarne","Diplodus_vulgaris__Pagellus_acarne",0.5,0.298328305948138,0.251103001828638,0.375018621458583,0.248064393486394,0.186585921514892,0.666666666666667,0.69549037314046,0.752266863488259,0.524158799508597,0.500862383225361,0.426957380807678,0.789473684210526,0.772400159268598,0.859954857147253,0.63554905704932,0.52956380840175,0.400965276730964,0.818181818181818,0.776742503604302,0.857962400428554,0.677972308190889,0.61979404948093,0.563168859245472,0.882352941176471,0.817304576977021,0.89108248862239,0.734155383875947,0.543790260572276,0.421081804573547,0.856209150326797,0.88643532494398,0.92322073300312,0.785735526224197,0.542657980176563,0.390854710719669
"F-F487-B","F-F311-B","F-F311-B__F-F487-B","Diplodus_vulgaris","Pagellus_acarne","Diplodus_vulgaris__Pagellus_acarne",0.285714285714286,0.0589133062700595,0.0654135538102185,0.223325053337774,0.0480500705472167,0.0398109368342119,0.217391304347826,0.138101087868563,0.0881873183344035,0.175094319238114,0.100208576174375,0.04474944788515,0.405405405405405,0.195178591992376,0.15108117887339,0.30970590256456,0.127664578093892,0.0586607392376564,0.446808510638298,0.241805886561812,0.152817265265943,0.352810529606378,0.169454474870735,0.0839413796357165,0.583333333333333,0.431070324550433,0.376061832420175,0.433869783824708,0.191871669990416,0.0581161606718577,0.621848739495798,0.744677563958586,0.864492360740178,0.536535843634234,0.220410729187241,0.0513963172015406
"F-F519-B","F-F311-B","F-F311-B__F-F519-B","Diplodus_sargus","Diplodus_vulgaris","Diplodus_sargus__Diplodus_vulgaris",0.333333333333333,0.0958940263090249,0.0936960916059919,0.274362072113205,0.0796779787428432,0.0582152969794207,0.263157894736842,0.185873550798333,0.10939705286107,0.224854755282285,0.138530787542537,0.0577944664471435,0.333333333333333,0.253347585846303,0.193123124927142,0.27414285852731,0.172643671696706,0.078647743923121,0.411764705882353,0.319072226799932,0.213992830409849,0.329039692834499,0.2230371835236,0.116663502963174,0.661016949152542,0.548930575544986,0.522661577314733,0.453034698096838,0.260445480305718,0.0870144040288252,0.824915824915825,0.919242586482206,0.958921950389888,0.613753403033404,0.293930124317234,0.0752482418075908
"F-F520-B","F-F311-B","F-F311-B__F-F520-B","Diplodus_vulgaris","Oblada_melanura","Diplodus_vulgaris__Oblada_melanura",0.285714285714286,0.0706715012692263,0.0267918353677787,0.223325053337774,0.0548799727561546,0.0151241778501952,0.238095238095238,0.132789782208036,0.0812014334605833,0.176764148002206,0.0933430093120451,0.0395242209536892,0.393939393939394,0.218143035831565,0.122336747940226,0.279651965365891,0.135759350356974,0.0487371537584109,0.428571428571429,0.305471691936972,0.251446700983925,0.342452561181008,0.21166694428557,0.120140849038015,0.6,0.478521043028909,0.286207233024389,0.473400018579927,0.222524174424772,0.0562935811742191,0.616613418530351,0.649763610095687,0.691005893941955,0.55680675857707,0.233926558975165,0.0532638534446503
"F-F521-B","F-F311-B","F-F311-B__F-F521-B","Diplodus_vulgaris","Pagrus_pagrus","Diplodus_vulgaris__Pagrus_pagrus",0.272727272727273,0.112152301249511,0.0541073728122412,0.222654725581281,0.0899017736977701,0.0325456121619159,0.294117647058824,0.19606349469149,0.122212873378969,0.262222093947943,0.146824221985005,0.0557167033099366,0.333333333333333,0.413984256690907,0.503402524885268,0.293894544232448,0.245665421792792,0.108487094623468,0.454545454545455,0.463578309679849,0.480844270568653,0.354320718295134,0.295466225500247,0.174852893037209,0.681818181818182,0.746593700108699,0.85173013887523,0.465772041018431,0.298754831383031,0.104885824131513,0.806060606060606,0.825160736752043,0.904180609486835,0.591699298377519,0.304055449354489,0.100272244825918
"F-F522-B","F-F311-B","F-F311-B__F-F522-B","Diplodus_vulgaris","Oblada_melanura","Diplodus_vulgaris__Oblada_melanura",0.5,0.358760126684279,0.224563406437596,0.392176589249479,0.28831420936023,0.13991350632908,0.538461538461539,0.503343649024512,0.547443407903853,0.44328453850861,0.365251527092105,0.215189358479023,0.7,0.578196225350206,0.553979251816458,0.553156459247298,0.389571599850349,0.18745379402032,0.739130434782609,0.57768830708627,0.535426709606502,0.599923117307829,0.450869730588554,0.31243352143592,0.888888888888889,0.8799040052857,0.910267330738914,0.690391579589501,0.438637391433133,0.1881234840137,0.962264150943396,0.983896844659506,0.997971951589848,0.77861303684208,0.448018196540438,0.183125490421145
"F-F523-B","F-F311-B","F-F311-B__F-F523-B","Diplodus_vulgaris","Pagrus_pagrus","Diplodus_vulgaris__Pagrus_pagrus",0.2,0.0481995028418665,0.0326078333479756,0.159039301797609,0.0397639882392593,0.0200884931660912,0.181818181818182,0.0754555512806447,0.0371634067337376,0.130339491864955,0.0575497234066462,0.0197379978739314,0.333333333333333,0.123982465497063,0.061955504780959,0.241008737987961,0.0779699448712357,0.0230609047203527,0.407407407407407,0.197466842736256,0.179025793227534,0.303453927674031,0.128552811173128,0.0722892765394632,0.515789473684211,0.408647707553788,0.29848327040806,0.387740537911963,0.164067562588327,0.0394691657536927,0.577114427860697,0.581176183103929,0.625454851157049,0.468412862989972,0.172753244721503,0.03534516703364
"F-F315-B","F-F313-B","F-F313-B__F-F315-B","Sparus_aurata","Sparus_aurata","Sparus_aurata__Sparus_aurata",0.5,0.213289102935807,0.194712798486059,0.371796519370804,0.17262692436621,0.121947676141378,0.333333333333333,0.235458352432481,0.288883207619924,0.262161220102138,0.18152786431388,0.129078655208464,0.4,0.283187341977532,0.293137613625837,0.302287266429297,0.200560067499208,0.126224163214018,0.6,0.340033468763131,0.23609870047608,0.409546731992702,0.260732035035955,0.167369231378026,0.826086956521739,0.574298711978583,0.430922247276526,0.560181109064363,0.294671598322422,0.122402388612625,0.830188679245283,0.822101530241193,0.876157649677892,0.682119444339147,0.322353074678444,0.12336566887398
"F-F316-B","F-F313-B","F-F313-B__F-F316-B","Lithognathus_mormyrus","Sparus_aurata","Lithognathus_mormyrus__Sparus_aurata",0.111111111111111,0.0458481045113599,0.0207592200092153,0.0780401639653163,0.0354413634918322,0.0126539706589865,0.2,0.130040742067913,0.056187720290398,0.129116426538013,0.0835043896889447,0.0250844104445394,0.272727272727273,0.152131731959676,0.0721945508473725,0.175697371581466,0.0924695588355491,0.0278808079053954,0.285714285714286,0.273486984561331,0.267089769312874,0.192848655962681,0.174208149138955,0.108323733576118,0.666666666666667,0.435632283887036,0.360801375797115,0.50508455425122,0.19239522832903,0.0644761001660414,0.669172932330827,0.702028564005259,0.729850491096961,0.58360951005951,0.2087088454073,0.0537376231968618
"F-F318-B","F-F313-B","F-F313-B__F-F318-B","Lithognathus_mormyrus","Sparus_aurata","Lithognathus_mormyrus__Sparus_aurata",0.75,0.286998754002084,0.225038444627829,0.558253875837669,0.238746423855887,0.154144121128975,0.692307692307692,0.551968623473379,0.638834631309311,0.551904991787412,0.426896701501693,0.350344259566354,0.7,0.698904530436713,0.854782796268819,0.578740047465522,0.476165972147083,0.355656381725909,0.652173913043478,0.780467385570405,0.911336803837708,0.536752015241907,0.589335823507313,0.567325840417107,0.872340425531915,0.858987526850985,0.946830870642882,0.764262774886769,0.548437446553098,0.35393160164174,0.894230769230769,0.972852850126246,0.996269619506131,0.82321772767723,0.536396926667387,0.305149375680019
"F-F319-B","F-F313-B","F-F313-B__F-F319-B","Diplodus_annularis","Sparus_aurata","Diplodus_annularis__Sparus_aurata",0.272727272727273,0.0395068333870834,0.0574738721706107,0.211024288634724,0.0318962453976674,0.034133676682675,0.157894736842105,0.152632082983839,0.230585221657464,0.144888404741487,0.102330865155499,0.0924317558417778,0.285714285714286,0.212545025935363,0.252211261312897,0.216723536525402,0.125694637190153,0.0942555762046007,0.444444444444444,0.421724275675339,0.445292537402441,0.3095670670643,0.237160928100683,0.1595705466475,0.757575757575758,0.702579042402382,0.819707979753862,0.54414534338151,0.286950238506999,0.104591387489307,0.949640287769784,0.983747369954352,0.994442277253231,0.716168249612281,0.303108665086052,0.0720570735326604
"F-F323-B","F-F313-B","F-F313-B__F-F323-B","Lithognathus_mormyrus","Sparus_aurata","Lithognathus_mormyrus__Sparus_aurata",0.333333333333333,0.108999397524815,0.0597170284653814,0.286558183544225,0.0870042669766808,0.0357538287167209,0.25,0.119360169294508,0.0522697115889041,0.237709421928783,0.0930928288697814,0.0306376763543106,0.422222222222222,0.183682735904371,0.0669633610497165,0.343041167485019,0.122511616495406,0.0323901794221002,0.448275862068966,0.200450541901597,0.107763905615517,0.36972465079782,0.143532605922109,0.0626468611536066,0.543307086614173,0.326408278392277,0.200431888266858,0.430319264301973,0.161042287810255,0.040848459995688,0.486956521739131,0.587690419470784,0.74463149022077,0.406737034758952,0.182812023633629,0.0380736144026459
"F-F324-B","F-F313-B","F-F313-B__F-F324-B","Oblada_melanura","Sparus_aurata","Oblada_melanura__Sparus_aurata",0.5,0.164978079802393,0.216691832742931,0.350964207803829,0.136697059541,0.151622015886935,0.333333333333333,0.423585660641205,0.61166803014861,0.268486337096068,0.337181832157732,0.362512751654763,0.565217391304348,0.616874305044862,0.84775433495057,0.40593759581182,0.405562751339714,0.39642093346578,0.5,0.705716992017799,0.928611903789207,0.407668574398974,0.505267953584301,0.586820021315688,0.769230769230769,0.803432948887465,0.956910094367694,0.626373100460308,0.483996979019741,0.405006274363754,0.934579439252337,0.97151133288269,0.998750662357005,0.757017227809492,0.497329044368296,0.397802215579444
"F-F325-B","F-F313-B","F-F313-B__F-F325-B","Pagellus_acarne","Sparus_aurata","Pagellus_acarne__Sparus_aurata",0.4,0.253587823777054,0.244963930609785,0.31879338436871,0.207900553378802,0.170348502433482,0.375,0.57274560713157,0.678468479236853,0.312038687308391,0.442111474404672,0.39135424040401,0.666666666666667,0.738429911107137,0.890044763369342,0.508703611567486,0.498831672017343,0.380899713293752,0.769230769230769,0.888057306295183,0.965374464316364,0.563810384872545,0.659268961373716,0.590805628951373,0.877551020408163,0.929871986855436,0.983594030313387,0.676309190465516,0.565488530187896,0.378519078646995,0.969230769230769,0.987716893608559,0.99676450115487,0.796232873882311,0.554723351533087,0.338943415952193
"F-F468-B","F-F313-B","F-F313-B__F-F468-B","Lithognathus_mormyrus","Sparus_aurata","Lithognathus_mormyrus__Sparus_aurata",0.25,0.0882432198069161,0.0960357585829199,0.176634343675425,0.0694834779837397,0.0586471156324082,0.384615384615385,0.382520510841287,0.507188637437156,0.274204185952805,0.253250511510257,0.208598173738967,0.523809523809524,0.434337924211043,0.550042529250893,0.382218413293275,0.271393724203431,0.203012292353076,0.615384615384615,0.462119045506828,0.586845331856266,0.44335432156444,0.346236775114635,0.352218167022656,0.755102040816326,0.540869459703404,0.626491939685473,0.585368405034439,0.300411619227861,0.199031627848192,0.889400921658986,0.749845703207672,0.718722328136365,0.748273436767038,0.319189788411248,0.188886493074023
"F-F475-B","F-F313-B","F-F313-B__F-F475-B","Pagellus_acarne","Sparus_aurata","Pagellus_acarne__Sparus_aurata",0.285714285714286,0.0699888771582216,0.0362071030354201,0.240669848684208,0.0581368732062815,0.0210620550232976,0.217391304347826,0.0920965519878238,0.043041705043531,0.190898016013358,0.0724165044656719,0.0203706219505895,0.411764705882353,0.116545919075449,0.046598380955273,0.317370050752439,0.0826553402992756,0.0205441375719619,0.434782608695652,0.181345113842875,0.118489693901439,0.337986549647437,0.128246189130333,0.0514479188374906,0.518518518518519,0.282455962827331,0.199112104903157,0.413066943210246,0.14170413697387,0.0337891230498784,0.508771929824561,0.444338153971677,0.444958688708265,0.436259236855433,0.152720485787296,0.0300666673323928
"F-F476-B","F-F313-B","F-F313-B__F-F476-B","Pagellus_acarne","Sparus_aurata","Pagellus_acarne__Sparus_aurata",0.428571428571429,0.349867427316006,0.318491804198903,0.299678402503402,0.289211045504672,0.233008034943168,0.636363636363636,0.683890521395276,0.736209209955794,0.468453874360911,0.540861193778468,0.473920619380121,0.75,0.741522418592154,0.810185114068716,0.589627817070144,0.564949575168686,0.457207051728435,0.789473684210526,0.725710733459848,0.785053382020712,0.64599004055617,0.646594612370885,0.629143714593162,0.85,0.77127277613771,0.818132796534535,0.729105125823911,0.572551866594472,0.466772196532389,0.935828877005348,0.952618891353843,0.979446665412016,0.840285194780984,0.580258707494129,0.44315735132711
"F-F487-B","F-F313-B","F-F313-B__F-F487-B","Pagellus_acarne","Sparus_aurata","Pagellus_acarne__Sparus_aurata",0.230769230769231,0.0781353018019368,0.0577903292869142,0.195410833319233,0.0638210181980923,0.0340533651834982,0.181818181818182,0.12272750244377,0.0777674192920697,0.170240619483735,0.0899711246890278,0.036372190594016,0.294117647058824,0.150705766044176,0.090715420054448,0.248468324261463,0.101992737933566,0.0388058851234983,0.363636363636364,0.234349740055223,0.207070289372037,0.283141442822541,0.15746030909985,0.087119272450906,0.490196078431373,0.457901225433324,0.440124426825118,0.378327010030444,0.187372092271485,0.0570146845114865,0.623529411764706,0.793020992661853,0.883218928501525,0.480849076321242,0.210727982635178,0.0479319361409054
"F-F519-B","F-F313-B","F-F313-B__F-F519-B","Diplodus_sargus","Sparus_aurata","Diplodus_sargus__Sparus_aurata",0.272727272727273,0.0862729266893423,0.069797044757699,0.205016559779118,0.0683713141780888,0.0419514733914002,0.222222222222222,0.146015852616052,0.0951310386124307,0.159513931987524,0.0977021971964618,0.0436306540809817,0.25,0.168433499405672,0.115740364641495,0.179243957952892,0.108588207428696,0.0490201842038334,0.354838709677419,0.295469736830926,0.285774379478358,0.256896017524377,0.187914369013282,0.120637400849181,0.753846153846154,0.601699125577188,0.575641886872881,0.504537911283907,0.233686831462783,0.0780308685586699,0.903323262839879,0.923478895025615,0.920166718241048,0.68589308431463,0.24855628686811,0.0635837416482534
"F-F520-B","F-F313-B","F-F313-B__F-F520-B","Oblada_melanura","Sparus_aurata","Oblada_melanura__Sparus_aurata",0.230769230769231,0.0900983204725414,0.0471633727063967,0.195410833319233,0.07284820978675,0.0259324031479915,0.2,0.123554165224873,0.0564965616435464,0.171714030744669,0.0917716152554651,0.0266556959148687,0.333333333333333,0.135101577662739,0.057382149874615,0.257717949978754,0.0978369170825919,0.0269382828213967,0.333333333333333,0.205101289334156,0.107833091803668,0.275055494759208,0.152339241263195,0.0623903362183802,0.492957746478873,0.354255995489015,0.208579627099994,0.394168594449871,0.165803185407753,0.0374880912162336,0.498559077809798,0.664218261640168,0.788637118459688,0.407173714051628,0.191860435695334,0.0350524279031101
"F-F521-B","F-F313-B","F-F313-B__F-F521-B","Pagrus_pagrus","Sparus_aurata","Pagrus_pagrus__Sparus_aurata",0.4,0.169922643274224,0.095046289152185,0.298863321361837,0.133672408694384,0.0555200997153187,0.375,0.362167877047605,0.299592227195196,0.306585807647299,0.263000798813694,0.130566994839808,0.416666666666667,0.60021236262195,0.743404047776461,0.340293179900745,0.371181612843295,0.189660590365458,0.466666666666667,0.649895288292685,0.744482724696188,0.381458486963562,0.43337258174212,0.304900895895433,0.8,0.80976500110133,0.888136798513621,0.586614764813858,0.413922184971592,0.169801496705227,0.839195979899497,0.930250608073464,0.989274073395463,0.701546113351809,0.422422222794555,0.163200156264031
"F-F522-B","F-F313-B","F-F313-B__F-F522-B","Oblada_melanura","Sparus_aurata","Oblada_melanura__Sparus_aurata",0.714285714285714,0.445060205716031,0.295278040171607,0.513135241435645,0.351595129744193,0.176130050684644,0.666666666666667,0.503424572212894,0.484816104985243,0.519495187462694,0.384371183766478,0.211908101456762,0.764705882352941,0.614050488087311,0.553931010751768,0.590475731750073,0.421704495079079,0.206385958485761,0.8,0.596142940732331,0.481824211340306,0.644246452634996,0.471268504101006,0.311259889271325,0.904761904761905,0.802959363393969,0.806021758650552,0.745931201796137,0.455537145168546,0.198277981785236,0.948186528497409,0.868596135239571,0.880312098444961,0.832993777289976,0.458785929240452,0.188638852860132
"F-F523-B","F-F313-B","F-F313-B__F-F523-B","Pagrus_pagrus","Sparus_aurata","Pagrus_pagrus__Sparus_aurata",0.285714285714286,0.120443886165849,0.0652009529846822,0.240669848684208,0.100249858636939,0.0402861555197045,0.238095238095238,0.157948464180172,0.0826772667235329,0.206595301680285,0.123685691730773,0.0449783154646464,0.487179487179487,0.223437245703504,0.118714422407121,0.380008985385958,0.152049044192383,0.0501927828330464,0.490196078431373,0.267274985800682,0.241550101197194,0.411589348963679,0.192929798896427,0.115272963366091,0.544554455445545,0.3976278932006,0.353785555541533,0.42603653171708,0.206050456203421,0.0655916915507775,0.504587155963303,0.650460907611583,0.726716656845099,0.420942098392094,0.221444315611993,0.0611506038745755
"F-F316-B","F-F315-B","F-F315-B__F-F316-B","Lithognathus_mormyrus","Sparus_aurata","Lithognathus_mormyrus__Sparus_aurata",0.428571428571429,0.29771304514882,0.322411254711895,0.31389171250341,0.242080825392526,0.19884433197934,0.333333333333333,0.474750906115594,0.569995484521594,0.265072706366571,0.359497494361196,0.247404393672871,0.375,0.486557101318487,0.564540853515106,0.288478981533703,0.364322509538834,0.241497797828194,0.714285714285714,0.608912479422125,0.573599232965891,0.494371665177731,0.488586818868801,0.389060616695438,0.928571428571429,0.968370268948892,0.993551391779816,0.615281179780736,0.469274283851623,0.248345341239392,0.918918918918919,0.975404031499732,0.996584853941301,0.718484075036103,0.470065838481346,0.229998316458134
"F-F318-B","F-F315-B","F-F315-B__F-F318-B","Lithognathus_mormyrus","Sparus_aurata","Lithognathus_mormyrus__Sparus_aurata",0.666666666666667,0.264736738843756,0.317442690494474,0.488985992255591,0.223776917383936,0.226609397502305,0.6,0.436567877241965,0.515125848956811,0.477145791420272,0.347958729443044,0.317820022492602,0.714285714285714,0.577061656378842,0.722015582703317,0.55249018439916,0.403024737000303,0.343099433175218,0.75,0.728122565884245,0.864512694266857,0.58682991967387,0.558263778260019,0.566492187745098,0.904761904761905,0.8551300806289,0.954329470652997,0.702161964903281,0.515334932114679,0.37367507908052,0.755555555555556,0.894493277969688,0.983589942544297,0.715333421826059,0.510188385724671,0.332816955260085
"F-F319-B","F-F315-B","F-F315-B__F-F319-B","Diplodus_annularis","Sparus_aurata","Diplodus_annularis__Sparus_aurata",0.555555555555556,0.137854789469055,0.0587641879997236,0.419465679189602,0.113012654628587,0.0389815716769493,0.375,0.315584570950574,0.272377050608597,0.299552945977213,0.21305880678545,0.108205912236002,0.454545454545455,0.357208714921815,0.288413694704276,0.347667392253304,0.229447957358936,0.111183686523457,0.586206896551724,0.567821883393801,0.624788950654969,0.459651728162645,0.38585778024486,0.246666412377113,0.75,0.728324515626823,0.791035606079154,0.567487296661277,0.394793732399462,0.163472672023066,0.8375,0.923148205641728,0.981463611086423,0.668065784140266,0.396604997312975,0.126552246666074
"F-F323-B","F-F315-B","F-F315-B__F-F323-B","Lithognathus_mormyrus","Sparus_aurata","Lithognathus_mormyrus__Sparus_aurata",0.538461538461539,0.402547439671568,0.457909415792464,0.431873783772016,0.321626307905467,0.271112248298357,0.428571428571429,0.444114526757664,0.52672582592141,0.355146093775851,0.342222519503687,0.242268942499581,0.641025641025641,0.501610290111679,0.528537321293223,0.498770662738921,0.365116201702137,0.23139819424327,0.725490196078431,0.517306696340807,0.463942786291294,0.564462525402877,0.428719593324828,0.338139747641514,0.881188118811881,0.817476292976614,0.889080730218101,0.704841428997609,0.428372788309017,0.220847548303023,0.888888888888889,0.880950670878366,0.920528688316849,0.778700095115103,0.437007440268494,0.206793224658549
"F-F324-B","F-F315-B","F-F315-B__F-F324-B","Oblada_melanura","Sparus_aurata","Oblada_melanura__Sparus_aurata",0.333333333333333,0.263134337872028,0.350210777708179,0.238528478021082,0.219590613695741,0.251695440494143,0.333333333333333,0.445124109820639,0.561786990809789,0.263823168699846,0.365175333694003,0.363525179468726,0.529411764705882,0.712853936530099,0.879966668576094,0.380901281788135,0.467824204806557,0.427227315552614,0.714285714285714,0.755633765357265,0.907651154807164,0.506157656057901,0.568280758870259,0.608898748955472,0.923076923076923,0.862260733406918,0.938155990785823,0.625705143344312,0.529202221534569,0.429833576905178,0.791666666666667,0.873471993993307,0.963865422082544,0.626957067034111,0.529740725364308,0.422809522153136
"F-F325-B","F-F315-B","F-F315-B__F-F325-B","Pagellus_acarne","Sparus_aurata","Pagellus_acarne__Sparus_aurata",0.5,0.237571750164118,0.327197735529117,0.387702252455102,0.19757723639862,0.236548552173639,0.538461538461539,0.475047963139416,0.551890339888151,0.389295885678184,0.371211348361658,0.352575455277433,0.777777777777778,0.635680404954205,0.74088177702559,0.56401595748224,0.433639101119218,0.363388390361068,0.894736842105263,0.832590397311784,0.89829818088869,0.654854836822331,0.632882225284783,0.582957122774057,1,0.903036122305799,0.960394545560608,0.675374902958953,0.526682232154939,0.383781664561633,0.87012987012987,0.953017504363035,0.994579609501094,0.693943954290299,0.53143495394689,0.354089458634482
"F-F468-B","F-F315-B","F-F315-B__F-F468-B","Lithognathus_mormyrus","Sparus_aurata","Lithognathus_mormyrus__Sparus_aurata",0.333333333333333,0.0523593080726388,0.0203818128035518,0.238528478021082,0.0448711341724897,0.0147998450511782,0.4,0.512125925337146,0.628666940992758,0.299561539179355,0.362807941322083,0.268360575747338,0.6,0.658487790668706,0.77782084958259,0.431036915060442,0.417923975463021,0.283328015051731,0.789473684210526,0.783449866508028,0.890282520643983,0.525296776656166,0.540730858752847,0.451532821708998,1,0.95366773261509,0.990250826539095,0.593838912649752,0.48775667261808,0.291816976401468,1,0.994464944968644,0.999424950233857,0.697305598393376,0.495524932739382,0.282114376197159
"F-F475-B","F-F315-B","F-F315-B__F-F475-B","Pagellus_acarne","Sparus_aurata","Pagellus_acarne__Sparus_aurata",0.5,0.223972348620078,0.235992474868842,0.390907131615751,0.182163972805564,0.145173402679651,0.4,0.264996610863895,0.298334909410914,0.311534922075008,0.204021578089546,0.138833798052312,0.5,0.286635221315724,0.275260316113335,0.384419985360613,0.212351913175257,0.130095966601841,0.641025641025641,0.333175158253323,0.209715530688764,0.480797701322313,0.27287892058333,0.169148361886033,0.853658536585366,0.473940632096829,0.294186365532211,0.654386714408691,0.26753089843277,0.112992626642001,0.853164556962025,0.670252689798111,0.705926891941862,0.75270520848129,0.29671467327037,0.121215110349626
"F-F476-B","F-F315-B","F-F315-B__F-F476-B","Pagellus_acarne","Sparus_aurata","Pagellus_acarne__Sparus_aurata",0.2,0.400413486408317,0.446588485827151,0.140838482259937,0.330987766167636,0.332154315910531,0.5,0.622907183865516,0.656779473499483,0.361936257399447,0.506820219928948,0.457467972712238,0.8,0.768216813424643,0.875248284962215,0.554267801364515,0.564126843196807,0.482081664759336,1,0.781350105086347,0.871259514483503,0.636369665948309,0.665098076119939,0.664417651214604,1,0.906659052237199,0.979415491634855,0.636318894212153,0.601918777607714,0.509055499601364,0.855072463768116,0.939330074797367,0.984076106023753,0.657232587522308,0.592571325615573,0.476702345021852
