"species_a","species_b","sp_comb","rank","taxa_name","index","distance"
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Order","Oceanospirillales","phylo_q0",0.126753940979691
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q0",0.810662786915079
"Pagrus_pagrus","Pagellus_acarne","Pagellus_acarne__Pagrus_pagrus","Order","Oceanospirillales","phylo_q0",0.774626011743735
"Sarpa_salpa","Pagellus_acarne","Pagellus_acarne__Sarpa_salpa","Order","Oceanospirillales","phylo_q0",0.736650847955834
"Sparus_aurata","Pagellus_acarne","Pagellus_acarne__Sparus_aurata","Order","Oceanospirillales","phylo_q0",0.126753940979691
"Pagrus_pagrus","Pagellus_erythrinus","Pagellus_erythrinus__Pagrus_pagrus","Order","Oceanospirillales","phylo_q0",0.460988547554063
"Sarpa_salpa","Pagellus_erythrinus","Pagellus_erythrinus__Sarpa_salpa","Order","Oceanospirillales","phylo_q0",0.69381341049023
"Sparus_aurata","Pagellus_erythrinus","Pagellus_erythrinus__Sparus_aurata","Order","Oceanospirillales","phylo_q0",0.587661725909987
"Sarpa_salpa","Pagrus_pagrus","Pagrus_pagrus__Sarpa_salpa","Order","Oceanospirillales","phylo_q0",0.614527591753018
"Sparus_aurata","Pagrus_pagrus","Pagrus_pagrus__Sparus_aurata","Order","Oceanospirillales","phylo_q0",0.767513004932371
"Sparus_aurata","Sarpa_salpa","Sarpa_salpa__Sparus_aurata","Order","Oceanospirillales","phylo_q0",0.732334182563447
"Diplodus_annularis","Boops_boops","Boops_boops__Diplodus_annularis","Order","Oceanospirillales","phylo_q1",0.429217159516483
"Diplodus_sargus","Boops_boops","Boops_boops__Diplodus_sargus","Order","Oceanospirillales","phylo_q1",0.392770836987801
"Diplodus_vulgaris","Boops_boops","Boops_boops__Diplodus_vulgaris","Order","Oceanospirillales","phylo_q1",0.103563526329757
"Lithognathus_mormyrus","Boops_boops","Boops_boops__Lithognathus_mormyrus","Order","Oceanospirillales","phylo_q1",0.618344110965837
"Pagellus_acarne","Boops_boops","Boops_boops__Pagellus_acarne","Order","Oceanospirillales","phylo_q1",0.603047847457619
"Pagellus_erythrinus","Boops_boops","Boops_boops__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q1",0.429217123891762
"Pagrus_pagrus","Boops_boops","Boops_boops__Pagrus_pagrus","Order","Oceanospirillales","phylo_q1",0.0622868326057449
"Sarpa_salpa","Boops_boops","Boops_boops__Sarpa_salpa","Order","Oceanospirillales","phylo_q1",0.429217159516483
"Sparus_aurata","Boops_boops","Boops_boops__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.611312840633512
"Diplodus_sargus","Diplodus_annularis","Diplodus_annularis__Diplodus_sargus","Order","Oceanospirillales","phylo_q1",0.424994930176351
"Diplodus_vulgaris","Diplodus_annularis","Diplodus_annularis__Diplodus_vulgaris","Order","Oceanospirillales","phylo_q1",0.369652435246427
"Lithognathus_mormyrus","Diplodus_annularis","Diplodus_annularis__Lithognathus_mormyrus","Order","Oceanospirillales","phylo_q1",0.618344110965837
"Pagellus_acarne","Diplodus_annularis","Diplodus_annularis__Pagellus_acarne","Order","Oceanospirillales","phylo_q1",0.603047847457618
"Pagellus_erythrinus","Diplodus_annularis","Diplodus_annularis__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q1",0.424916061943084
"Pagrus_pagrus","Diplodus_annularis","Diplodus_annularis__Pagrus_pagrus","Order","Oceanospirillales","phylo_q1",0.429217159516483
"Sarpa_salpa","Diplodus_annularis","Diplodus_annularis__Sarpa_salpa","Order","Oceanospirillales","phylo_q1",0
"Sparus_aurata","Diplodus_annularis","Diplodus_annularis__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.611091995278328
"Diplodus_vulgaris","Diplodus_sargus","Diplodus_sargus__Diplodus_vulgaris","Order","Oceanospirillales","phylo_q1",0.344055601623063
"Lithognathus_mormyrus","Diplodus_sargus","Diplodus_sargus__Lithognathus_mormyrus","Order","Oceanospirillales","phylo_q1",0.618344110965838
"Pagellus_acarne","Diplodus_sargus","Diplodus_sargus__Pagellus_acarne","Order","Oceanospirillales","phylo_q1",0.603047847457619
"Pagellus_erythrinus","Diplodus_sargus","Diplodus_sargus__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q1",0.010024755456445
"Pagrus_pagrus","Diplodus_sargus","Diplodus_sargus__Pagrus_pagrus","Order","Oceanospirillales","phylo_q1",0.353285484380873
"Sarpa_salpa","Diplodus_sargus","Diplodus_sargus__Sarpa_salpa","Order","Oceanospirillales","phylo_q1",0.424994930176351
"Sparus_aurata","Diplodus_sargus","Diplodus_sargus__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.5890109590594
"Lithognathus_mormyrus","Diplodus_vulgaris","Diplodus_vulgaris__Lithognathus_mormyrus","Order","Oceanospirillales","phylo_q1",0.580896055963813
"Pagellus_acarne","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_acarne","Order","Oceanospirillales","phylo_q1",0.565722974381625
"Pagellus_erythrinus","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q1",0.389241122805407
"Pagrus_pagrus","Diplodus_vulgaris","Diplodus_vulgaris__Pagrus_pagrus","Order","Oceanospirillales","phylo_q1",0.0150364384758768
"Sarpa_salpa","Diplodus_vulgaris","Diplodus_vulgaris__Sarpa_salpa","Order","Oceanospirillales","phylo_q1",0.369652435246427
"Sparus_aurata","Diplodus_vulgaris","Diplodus_vulgaris__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.570450791490853
"Pagellus_acarne","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_acarne","Order","Oceanospirillales","phylo_q1",0.00128543619394961
"Pagellus_erythrinus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q1",0.618344110965837
"Pagrus_pagrus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagrus_pagrus","Order","Oceanospirillales","phylo_q1",0.618344110965838
"Sarpa_salpa","Lithognathus_mormyrus","Lithognathus_mormyrus__Sarpa_salpa","Order","Oceanospirillales","phylo_q1",0.618344110965837
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.00254069245460742
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q1",0.603047847457618
"Pagrus_pagrus","Pagellus_acarne","Pagellus_acarne__Pagrus_pagrus","Order","Oceanospirillales","phylo_q1",0.603047847457619
"Sarpa_salpa","Pagellus_acarne","Pagellus_acarne__Sarpa_salpa","Order","Oceanospirillales","phylo_q1",0.603047847457618
"Sparus_aurata","Pagellus_acarne","Pagellus_acarne__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.00346804998286454
"Pagrus_pagrus","Pagellus_erythrinus","Pagellus_erythrinus__Pagrus_pagrus","Order","Oceanospirillales","phylo_q1",0.398764158841512
"Sarpa_salpa","Pagellus_erythrinus","Pagellus_erythrinus__Sarpa_salpa","Order","Oceanospirillales","phylo_q1",0.424916061943084
"Sparus_aurata","Pagellus_erythrinus","Pagellus_erythrinus__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.590466014025751
"Sarpa_salpa","Pagrus_pagrus","Pagrus_pagrus__Sarpa_salpa","Order","Oceanospirillales","phylo_q1",0.429217159516483
"Sparus_aurata","Pagrus_pagrus","Pagrus_pagrus__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.611312840633512
"Sparus_aurata","Sarpa_salpa","Sarpa_salpa__Sparus_aurata","Order","Oceanospirillales","phylo_q1",0.611091995278328
"Diplodus_annularis","Boops_boops","Boops_boops__Diplodus_annularis","Order","Oceanospirillales","phylo_q2",0.347005565974953
"Diplodus_sargus","Boops_boops","Boops_boops__Diplodus_sargus","Order","Oceanospirillales","phylo_q2",0.288334937400572
"Diplodus_vulgaris","Boops_boops","Boops_boops__Diplodus_vulgaris","Order","Oceanospirillales","phylo_q2",0.0573344856860132
"Lithognathus_mormyrus","Boops_boops","Boops_boops__Lithognathus_mormyrus","Order","Oceanospirillales","phylo_q2",0.519552572421589
"Pagellus_acarne","Boops_boops","Boops_boops__Pagellus_acarne","Order","Oceanospirillales","phylo_q2",0.495419608890332
"Pagellus_erythrinus","Boops_boops","Boops_boops__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q2",0.30558116735964
"Pagrus_pagrus","Boops_boops","Boops_boops__Pagrus_pagrus","Order","Oceanospirillales","phylo_q2",0.0266919624259676
"Sarpa_salpa","Boops_boops","Boops_boops__Sarpa_salpa","Order","Oceanospirillales","phylo_q2",0.347005565974953
"Sparus_aurata","Boops_boops","Boops_boops__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.511520677281003
"Diplodus_sargus","Diplodus_annularis","Diplodus_annularis__Diplodus_sargus","Order","Oceanospirillales","phylo_q2",0.294288516263624
"Diplodus_vulgaris","Diplodus_annularis","Diplodus_annularis__Diplodus_vulgaris","Order","Oceanospirillales","phylo_q2",0.260911450194293
"Lithognathus_mormyrus","Diplodus_annularis","Diplodus_annularis__Lithognathus_mormyrus","Order","Oceanospirillales","phylo_q2",0.519552572421589
"Pagellus_acarne","Diplodus_annularis","Diplodus_annularis__Pagellus_acarne","Order","Oceanospirillales","phylo_q2",0.495419608890333
"Pagellus_erythrinus","Diplodus_annularis","Diplodus_annularis__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q2",0.301574962368494
"Pagrus_pagrus","Diplodus_annularis","Diplodus_annularis__Pagrus_pagrus","Order","Oceanospirillales","phylo_q2",0.295681066808418
"Sarpa_salpa","Diplodus_annularis","Diplodus_annularis__Sarpa_salpa","Order","Oceanospirillales","phylo_q2",0
"Sparus_aurata","Diplodus_annularis","Diplodus_annularis__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.511444855489658
"Diplodus_vulgaris","Diplodus_sargus","Diplodus_sargus__Diplodus_vulgaris","Order","Oceanospirillales","phylo_q2",0.20541594548263
"Lithognathus_mormyrus","Diplodus_sargus","Diplodus_sargus__Lithognathus_mormyrus","Order","Oceanospirillales","phylo_q2",0.463837370231554
"Pagellus_acarne","Diplodus_sargus","Diplodus_sargus__Pagellus_acarne","Order","Oceanospirillales","phylo_q2",0.438850415372357
"Pagellus_erythrinus","Diplodus_sargus","Diplodus_sargus__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q2",0.00336164502319591
"Pagrus_pagrus","Diplodus_sargus","Diplodus_sargus__Pagrus_pagrus","Order","Oceanospirillales","phylo_q2",0.225767842998607
"Sarpa_salpa","Diplodus_sargus","Diplodus_sargus__Sarpa_salpa","Order","Oceanospirillales","phylo_q2",0.294288516263624
"Sparus_aurata","Diplodus_sargus","Diplodus_sargus__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.449164596102919
"Lithognathus_mormyrus","Diplodus_vulgaris","Diplodus_vulgaris__Lithognathus_mormyrus","Order","Oceanospirillales","phylo_q2",0.432434921763218
"Pagellus_acarne","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_acarne","Order","Oceanospirillales","phylo_q2",0.407258824276641
"Pagellus_erythrinus","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q2",0.22318298121493
"Pagrus_pagrus","Diplodus_vulgaris","Diplodus_vulgaris__Pagrus_pagrus","Order","Oceanospirillales","phylo_q2",0.0058203120894571
"Sarpa_salpa","Diplodus_vulgaris","Diplodus_vulgaris__Sarpa_salpa","Order","Oceanospirillales","phylo_q2",0.260911450194293
"Sparus_aurata","Diplodus_vulgaris","Diplodus_vulgaris__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.423394455062182
"Pagellus_acarne","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_acarne","Order","Oceanospirillales","phylo_q2",0.00229093749486831
"Pagellus_erythrinus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q2",0.472566148660307
"Pagrus_pagrus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagrus_pagrus","Order","Oceanospirillales","phylo_q2",0.460883723618079
"Sarpa_salpa","Lithognathus_mormyrus","Lithognathus_mormyrus__Sarpa_salpa","Order","Oceanospirillales","phylo_q2",0.519552572421589
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.000204462863569566
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Order","Oceanospirillales","phylo_q2",0.447687161691396
"Pagrus_pagrus","Pagellus_acarne","Pagellus_acarne__Pagrus_pagrus","Order","Oceanospirillales","phylo_q2",0.4358623993887
"Sarpa_salpa","Pagellus_acarne","Pagellus_acarne__Sarpa_salpa","Order","Oceanospirillales","phylo_q2",0.495419608890333
"Sparus_aurata","Pagellus_acarne","Pagellus_acarne__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.00193087095105549
"Pagrus_pagrus","Pagellus_erythrinus","Pagellus_erythrinus__Pagrus_pagrus","Order","Oceanospirillales","phylo_q2",0.243776304592079
"Sarpa_salpa","Pagellus_erythrinus","Pagellus_erythrinus__Sarpa_salpa","Order","Oceanospirillales","phylo_q2",0.301574962368494
"Sparus_aurata","Pagellus_erythrinus","Pagellus_erythrinus__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.458348175845385
"Sarpa_salpa","Pagrus_pagrus","Pagrus_pagrus__Sarpa_salpa","Order","Oceanospirillales","phylo_q2",0.295681066808418
"Sparus_aurata","Pagrus_pagrus","Pagrus_pagrus__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.452033775194774
"Sparus_aurata","Sarpa_salpa","Sarpa_salpa__Sparus_aurata","Order","Oceanospirillales","phylo_q2",0.511444855489658
"Diplodus_annularis","Boops_boops","Boops_boops__Diplodus_annularis","Order","Pirellulales","taxo_q0",0.657142857142857
"Diplodus_puntazzo","Boops_boops","Boops_boops__Diplodus_puntazzo","Order","Pirellulales","taxo_q0",0.555555555555556
"Diplodus_sargus","Boops_boops","Boops_boops__Diplodus_sargus","Order","Pirellulales","taxo_q0",0.647058823529412
"Diplodus_vulgaris","Boops_boops","Boops_boops__Diplodus_vulgaris","Order","Pirellulales","taxo_q0",0.714285714285714
"Lithognathus_mormyrus","Boops_boops","Boops_boops__Lithognathus_mormyrus","Order","Pirellulales","taxo_q0",1.13333333333333
"Oblada_melanura","Boops_boops","Boops_boops__Oblada_melanura","Order","Pirellulales","taxo_q0",0.555555555555556
"Pagellus_acarne","Boops_boops","Boops_boops__Pagellus_acarne","Order","Pirellulales","taxo_q0",0.578947368421053
"Pagellus_erythrinus","Boops_boops","Boops_boops__Pagellus_erythrinus","Order","Pirellulales","taxo_q0",0.469387755102041
"Pagrus_pagrus","Boops_boops","Boops_boops__Pagrus_pagrus","Order","Pirellulales","taxo_q0",0.714285714285714
"Sarpa_salpa","Boops_boops","Boops_boops__Sarpa_salpa","Order","Pirellulales","taxo_q0",0.611111111111111
"Sparus_aurata","Boops_boops","Boops_boops__Sparus_aurata","Order","Pirellulales","taxo_q0",1.125
"Diplodus_puntazzo","Diplodus_annularis","Diplodus_annularis__Diplodus_puntazzo","Order","Pirellulales","taxo_q0",0.925925925925926
"Diplodus_sargus","Diplodus_annularis","Diplodus_annularis__Diplodus_sargus","Order","Pirellulales","taxo_q0",1.07692307692308
"Diplodus_vulgaris","Diplodus_annularis","Diplodus_annularis__Diplodus_vulgaris","Order","Pirellulales","taxo_q0",0.733333333333333
"Lithognathus_mormyrus","Diplodus_annularis","Diplodus_annularis__Lithognathus_mormyrus","Order","Pirellulales","taxo_q0",1
"Oblada_melanura","Diplodus_annularis","Diplodus_annularis__Oblada_melanura","Order","Pirellulales","taxo_q0",0.925925925925926
"Pagellus_acarne","Diplodus_annularis","Diplodus_annularis__Pagellus_acarne","Order","Pirellulales","taxo_q0",0.928571428571429
"Pagellus_erythrinus","Diplodus_annularis","Diplodus_annularis__Pagellus_erythrinus","Order","Pirellulales","taxo_q0",0.241379310344828
"Pagrus_pagrus","Diplodus_annularis","Diplodus_annularis__Pagrus_pagrus","Order","Pirellulales","taxo_q0",0.733333333333333
"Sarpa_salpa","Diplodus_annularis","Diplodus_annularis__Sarpa_salpa","Order","Pirellulales","taxo_q0",0.422222222222222
"Sparus_aurata","Diplodus_annularis","Diplodus_annularis__Sparus_aurata","Order","Pirellulales","taxo_q0",0.84
"Diplodus_sargus","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_sargus","Order","Pirellulales","taxo_q0",0.555555555555556
"Diplodus_vulgaris","Diplodus_puntazzo","Diplodus_puntazzo__Diplodus_vulgaris","Order","Pirellulales","taxo_q0",0.692307692307692
"Lithognathus_mormyrus","Diplodus_puntazzo","Diplodus_puntazzo__Lithognathus_mormyrus","Order","Pirellulales","taxo_q0",1.28571428571429
"Oblada_melanura","Diplodus_puntazzo","Diplodus_puntazzo__Oblada_melanura","Order","Pirellulales","taxo_q0",0.6
"Pagellus_acarne","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_acarne","Order","Pirellulales","taxo_q0",0.636363636363636
"Pagellus_erythrinus","Diplodus_puntazzo","Diplodus_puntazzo__Pagellus_erythrinus","Order","Pirellulales","taxo_q0",0.75609756097561
"Pagrus_pagrus","Diplodus_puntazzo","Diplodus_puntazzo__Pagrus_pagrus","Order","Pirellulales","taxo_q0",1
"Sarpa_salpa","Diplodus_puntazzo","Diplodus_puntazzo__Sarpa_salpa","Order","Pirellulales","taxo_q0",0.785714285714286
"Sparus_aurata","Diplodus_puntazzo","Diplodus_puntazzo__Sparus_aurata","Order","Pirellulales","taxo_q0",1.25
"Diplodus_vulgaris","Diplodus_sargus","Diplodus_sargus__Diplodus_vulgaris","Order","Pirellulales","taxo_q0",0.5
"Lithognathus_mormyrus","Diplodus_sargus","Diplodus_sargus__Lithognathus_mormyrus","Order","Pirellulales","taxo_q0",1
"Oblada_melanura","Diplodus_sargus","Diplodus_sargus__Oblada_melanura","Order","Pirellulales","taxo_q0",0.333333333333333
"Pagellus_acarne","Diplodus_sargus","Diplodus_sargus__Pagellus_acarne","Order","Pirellulales","taxo_q0",0.4
"Pagellus_erythrinus","Diplodus_sargus","Diplodus_sargus__Pagellus_erythrinus","Order","Pirellulales","taxo_q0",0.8
"Pagrus_pagrus","Diplodus_sargus","Diplodus_sargus__Pagrus_pagrus","Order","Pirellulales","taxo_q0",1.16666666666667
"Sarpa_salpa","Diplodus_sargus","Diplodus_sargus__Sarpa_salpa","Order","Pirellulales","taxo_q0",0.851851851851852
"Sparus_aurata","Diplodus_sargus","Diplodus_sargus__Sparus_aurata","Order","Pirellulales","taxo_q0",1
"Lithognathus_mormyrus","Diplodus_vulgaris","Diplodus_vulgaris__Lithognathus_mormyrus","Order","Pirellulales","taxo_q0",1.2
"Oblada_melanura","Diplodus_vulgaris","Diplodus_vulgaris__Oblada_melanura","Order","Pirellulales","taxo_q0",0.538461538461539
"Pagellus_acarne","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_acarne","Order","Pirellulales","taxo_q0",0.571428571428571
"Pagellus_erythrinus","Diplodus_vulgaris","Diplodus_vulgaris__Pagellus_erythrinus","Order","Pirellulales","taxo_q0",0.636363636363636
"Pagrus_pagrus","Diplodus_vulgaris","Diplodus_vulgaris__Pagrus_pagrus","Order","Pirellulales","taxo_q0",1.125
"Sarpa_salpa","Diplodus_vulgaris","Diplodus_vulgaris__Sarpa_salpa","Order","Pirellulales","taxo_q0",0.67741935483871
"Sparus_aurata","Diplodus_vulgaris","Diplodus_vulgaris__Sparus_aurata","Order","Pirellulales","taxo_q0",1.18181818181818
"Oblada_melanura","Lithognathus_mormyrus","Lithognathus_mormyrus__Oblada_melanura","Order","Pirellulales","taxo_q0",1.28571428571429
"Pagellus_acarne","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_acarne","Order","Pirellulales","taxo_q0",1.25
"Pagellus_erythrinus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagellus_erythrinus","Order","Pirellulales","taxo_q0",0.894736842105263
"Pagrus_pagrus","Lithognathus_mormyrus","Lithognathus_mormyrus__Pagrus_pagrus","Order","Pirellulales","taxo_q0",1.2
"Sarpa_salpa","Lithognathus_mormyrus","Lithognathus_mormyrus__Sarpa_salpa","Order","Pirellulales","taxo_q0",1
"Sparus_aurata","Lithognathus_mormyrus","Lithognathus_mormyrus__Sparus_aurata","Order","Pirellulales","taxo_q0",1
"Pagellus_acarne","Oblada_melanura","Oblada_melanura__Pagellus_acarne","Order","Pirellulales","taxo_q0",0.454545454545455
"Pagellus_erythrinus","Oblada_melanura","Oblada_melanura__Pagellus_erythrinus","Order","Pirellulales","taxo_q0",0.75609756097561
"Pagrus_pagrus","Oblada_melanura","Oblada_melanura__Pagrus_pagrus","Order","Pirellulales","taxo_q0",1
"Sarpa_salpa","Oblada_melanura","Oblada_melanura__Sarpa_salpa","Order","Pirellulales","taxo_q0",0.857142857142857
"Sparus_aurata","Oblada_melanura","Oblada_melanura__Sparus_aurata","Order","Pirellulales","taxo_q0",1.25
"Pagellus_erythrinus","Pagellus_acarne","Pagellus_acarne__Pagellus_erythrinus","Order","Pirellulales","taxo_q0",0.714285714285714
